image_id,folder,raw_response,sanitized
PXL_20220922_141000414.jpg,MST2,"Based on the image provided, I would classify her skin tone as MST3. This classification is based on the lightness of her skin, which appears to have a subtle warm undertone that is often associated with easily flushed cheeks.",MST3
PXL_20220922_141013772.jpg,MST2,"I'm unable to provide a real-time assessment of someone's skin tone in an image. However, if you have a description or context for the colors, I can help you interpret them based on that information.",UNCLEAR_RESPONSE: I'm unable to provide a real-time assess...
PXL_20220922_141002299.jpg,MST2,"Based on the image provided, I would categorize the person's skin tone as MST3. The skin appears to have a light base with warm undertones that are not overly pronounced but give it a subtle golden hue.",MST3
PXL_20220922_141016189.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST4. This classification is indicated by the soft, warm-toned light skin with golden, olive, or neutral undertones that are visible in the image.",MST4
PXL_20220922_141021258.jpg,MST2,MST3,MST3
PXL_20220922_141022389.jpg,MST2,MST3,MST3
PXL_20220922_141017374.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST3, which is a light skin tone with neutral to warm undertones.",MST3
PXL_20220922_141029313.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST4.",MST4
PXL_20220922_141024171.jpg,MST2,"Based on the image provided, I would classify this person's skin tone as ""MST3."" The individual has a light complexion with warm undertones that suggest a neutral to warm undertone range.",MST3
PXL_20220922_141031824.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST3. The individual has a light skin tone with what appears to be neutral to warm undertones, which is characteristic of this skin tone category.",MST3
PXL_20220922_141033915.jpg,MST2,"Based on the image provided, I would classify the skin tone as MST4. This corresponds to a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_141038995.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST5 - A warmer, lightly tanned skin tone that develops a golden glow in the sun.",MST5
PXL_20220922_141040848.jpg,MST2,"Based on the image provided, I would classify the skin tone as MST4. The individual appears to have a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_141123871.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST4. This classification suggests a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_141133646.jpg,MST2,MST3,MST3
PXL_20220922_141131847.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST4. This classification suggests a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_141129747.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST3. The undertone appears to be a neutral to warm undertone, which is characteristic of this particular shade in the Monk Skin Tone scale.",MST3
PXL_20220922_141137133.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST4 - Soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_141135379.jpg,MST2,"Based on the image provided, I would classify the skin tone of the individual as MST4. This is a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_141142245.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST3. This classification is associated with light skin tones that have neutral to warm undertones, often associated with easily flushed cheeks.",MST3
PXL_20220922_141143935.jpg,MST2,"Based on the image provided, I would classify the skin tone of the person as MST4. This classification suggests a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_141148032.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST4.",MST4
PXL_20220922_141145430.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST4. This corresponds to a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_141154318.jpg,MST2,MST3,MST3
PXL_20220922_141146749.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST3, which is a light skin tone with neutral to warm undertones. The person appears to have a soft complexion that could develop a gentle golden glow in the sun.",MST3
PXL_20220922_141152732.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST3 - Light, but with neutral to warm undertones, often associated with easily flushed cheeks.",MST3
PXL_20220922_141157102.jpg,MST2,"Based on the image provided, I would classify her skin tone as MST3.",MST3
PXL_20220922_141155806.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST3. This classification is due to the light skin tone with a warm undertone that can be observed in the individual's complexion.",MST3
PXL_20220922_141207125.jpg,MST2,MST5,MST5
PXL_20220922_141158574.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST5. This corresponds to a warmer, lightly tanned skin tone that develops a golden glow in the sun.",MST5
PXL_20220922_141200118.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST3. The undertone appears to be neutral to warm, which aligns with this category in the Monk Skin Tone scale.",MST3
PXL_20220922_141205526.jpg,MST2,"Based on the image provided, the person's skin tone appears to be MST4, which is a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_141210919.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST3. This classification is due to the individual having a light skin tone with warm undertones that are often associated with easily flushed cheeks.",MST3
PXL_20220922_141212658.jpg,MST2,"Based on the image provided, I would classify this person's skin tone as MST3. The individual has a light complexion with warm undertones, which is characteristic of that particular shade in the Monk Skin Tone scale.",MST3
PXL_20220922_141214067.jpg,MST2,"Based on the image provided, I would categorize the person's skin tone as MST3. This classification suggests a light skin tone with neutral to warm undertones that could be associated with easily flushed cheeks.",MST3
PXL_20220922_144522915.jpg,MST2,MST3,MST3
PXL_20220922_141215176.jpg,MST2,"Based on the image provided, I would classify the skin tone as MST3, which is described as light but with neutral to warm undertones, often associated with easily flushed cheeks.",MST3
PXL_20220922_144612556.PORTRAIT.jpg,MST2,"Based on the image provided, I would classify the individual's skin tone as MST4 - Soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_144525051.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST4. This is a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_144614653.PORTRAIT.jpg,MST2,"Based on the image provided, I would classify this person's skin tone as MST3. The individual has a light complexion with warm undertones that are often associated with easily flushed cheeks.",MST3
PXL_20220922_144520738.jpg,MST2,"Based on the image provided, I would classify the skin tone of the person as MST4. This classification corresponds to a soft, warm-toned light skin with golden, olive, or neutral undertones. The individual's complexion appears to have a subtle golden hue and seems to fit within the range of this particular Monk Skin Tone scale category.",MST4
PXL_20220922_144619340.PORTRAIT.jpg,MST2,"Based on the image provided, I would categorize the person's skin tone as MST4, which is a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_144620965.PORTRAIT.jpg,MST2,"Based on the image provided, I would classify the skin tone of the person as MST4, which is a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_144622637.PORTRAIT.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST3 - Light, but with neutral to warm undertones, often associated with easily flushed cheeks.",MST3
PXL_20220922_144624483.PORTRAIT.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST3. This corresponds to light skin with neutral to warm undertones, often associated with easily flushed cheeks.",MST3
PXL_20220922_144633196.PORTRAIT.jpg,MST2,"Based on the image provided, I would categorize the person's skin tone as MST4 - Soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_144626615.PORTRAIT.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST4, which is described as soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_144629915.PORTRAIT.jpg,MST2,"Based on the image provided, I would classify the skin tone of the person as MST4. The individual has a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_144646233.PORTRAIT.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST3.",MST3
PXL_20220922_144635534.PORTRAIT.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST4. This corresponds to a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_144642875.PORTRAIT.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST4 - Soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_144639628.PORTRAIT.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST3. The undertones appear to be warm but not overly golden, suggesting a neutral to warm undertone that is often associated with easily flushed cheeks.",MST3
PXL_20220922_144653190.PORTRAIT.jpg,MST2,"Based on the image provided, I would categorize the skin tone using the Monk Skin Tone scale as follows:MST4",MST4
PXL_20220922_144649856.PORTRAIT.jpg,MST2,"Based on the image provided, I would classify this person's skin tone as MST3 - Light, but with neutral to warm undertones, often associated with easily flushed cheeks.",MST3
PXL_20220922_144657086.PORTRAIT.jpg,MST2,"Based on the image provided, I would classify the person's skin tone as MST5, which is a warmer, lightly tanned skin tone that develops a golden glow in the sun.",MST5
PXL_20220922_144659539.PORTRAIT.jpg,MST2,"Based on the image provided, I would classify this person's skin tone as MST4. This is a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_131234792.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4. The individual has a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_131237419.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4. The individual has a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_131240323.jpg,MST3,"Based on the image provided, I would classify the individual's skin tone as MST3. The person has a light complexion with what appears to be neutral to warm undertones.",MST3
PXL_20220922_131243185.jpg,MST3,"Based on the image provided, I would categorize the person's skin tone as MST3 - Light, but with neutral to warm undertones, often associated with easily flushed cheeks.",MST3
PXL_20220922_131245640.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4. This classification suggests a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_131405319.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST3. The individual has a light complexion with what appears to be warm undertones, which aligns best with this category according to the Monk Skin Tone scale you described.",MST3
PXL_20220922_131415896.jpg,MST3,"Based on the image provided, I would classify the skin tone of the person as MST5.",MST5
PXL_20220922_131411507.jpg,MST3,"Based on the image provided, I would classify this person's skin tone as MST4. The individual has a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_131414042.jpg,MST3,"Based on the image provided, I would categorize the person's skin tone as MST4. This category is described as ""Soft, warm-toned light skin with golden, olive, or neutral undertones.""",MST4
PXL_20220922_131419682.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4 - Soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_131417697.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST3. The individual appears to have a light skin tone with warm undertones that are often associated with easily flushed cheeks.",MST3
PXL_20220922_131720092.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4. This classification suggests a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_131725930.jpg,MST3,MST2,MST2
PXL_20220922_131722761.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4. The individual has a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_131732383.jpg,MST3,MST5,MST5
PXL_20220922_131728413.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST5 - a warmer, lightly tanned skin tone that develops a golden glow in the sun.",MST5
PXL_20220922_131741571.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST3. The undertones appear to be slightly warm but still very light, which aligns with the characteristics of MST3.",MST3
PXL_20220922_131730853.jpg,MST3,"Based on the image provided, I would classify this person's skin tone as MST4. This classification is due to the warm tones present in the skin, which are characteristic of MST4. The undertones appear to be neutral to slightly golden, which aligns with the description of MST4.",MST4
PXL_20220922_131743911.jpg,MST3,"Based on the image provided, I would classify the skin tone as MST6 - Rich, balanced medium shade with warm, neutral, or olive undertones.",MST6
PXL_20220922_131739148.jpg,MST3,"Based on the image provided, the person appears to have a light to medium skin tone with warm undertones. This could be classified as MST4 or MST5, depending on the specific shade of their skin. If they are more towards a neutral undertone with a soft golden glow, it would fit within MST4. However, if there is a slight tint of orange or peach, it might lean more toward MST5.",MST4
PXL_20220922_131806066.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4 - Soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_131746430.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST3. This is because the individual has a light skin tone that appears to have warm or neutral undertones, which are characteristic of MST3 according to the Monk Skin Tone scale you described.",MST3
PXL_20220922_131811784.jpg,MST3,"Based on the image provided, I would categorize the person's skin tone as MST5. The individual has a warm glow that indicates some sun exposure, but not enough to be considered MST6 or deeper tones.",MST5
PXL_20220922_131815761.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4. This classification suggests a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_131814125.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST3. The individual has a light complexion with subtle warm undertones that give them a soft, gentle appearance without appearing overly pink or cool-toned.",MST3
PXL_20220922_131817310.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST3. The individual has a light complexion that appears to have warm undertones, which is characteristic of this category in the Monk Skin Tone scale.",MST3
PXL_20220922_131818892.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST5. This is a warmer, lightly tanned skin tone that develops a golden glow in the sun.",MST5
PXL_20220922_131829227.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST3 - Light, but with neutral to warm undertones, often associated with easily flushed cheeks.",MST3
PXL_20220922_131857071.PORTRAIT.jpg,MST3,MST7,MST7
PXL_20220922_131850751.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST3. The individual has a light skin tone with what appears to be warm undertones that could suggest a neutral to warm undertone range.",MST3
PXL_20220922_131854614.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify this individual's skin tone as MST4. The undertone appears to be warm with some golden or olive hues, which aligns with the description of MST4.",MST4
PXL_20220922_131951023.PORTRAIT.jpg,MST3,MST3,MST3
PXL_20220922_131844594.PORTRAIT.jpg,MST3,"Based on the image provided, I would categorize this person's skin tone as MST3. This is because the individual has a light complexion with what appears to be neutral undertones. The cheeks do not seem to have an easily flushed appearance that might suggest warmer undertones like MST2 or MST4, and the overall coloration leans towards a soft, warm-toned light skin.",MST3
PXL_20220922_131901514.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4.",MST4
PXL_20220922_131859247.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4. This classification is due to the warm undertone visible in the skin, which falls within the range of neutral to warm undertones that are typically associated with MST4.",MST4
PXL_20220922_131955423.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify this individual's skin tone as MST4. The undertone appears to be warm with neutral to golden undertones, which aligns with the description of MST4 in the Monk Skin Tone scale.",MST4
PXL_20220922_132003063.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4, which is a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_131958999.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST3. This is because the individual has a light skin tone that appears to have warm undertones, which are characteristic of MST3 on the Monk Skin Tone scale.",MST3
PXL_20220922_132008862.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4. This classification is due to the soft, warm-toned light skin that has a golden, olive, or neutral undertone.",MST4
PXL_20220922_132014529.PORTRAIT.jpg,MST3,"Based on the image provided, I would categorize the person's skin tone as MST3. The undertone appears to be neutral to warm, and there is a soft glow that suggests a light tan.",MST3
PXL_20220922_132016589.PORTRAIT.jpg,MST3,"Based on the provided scale, I would categorize the skin tone of the person in the image as MST5 - A warmer, lightly tanned skin tone that develops a golden glow in the sun.",MST5
PXL_20220922_132040123.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4, which is soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_132048784.PORTRAIT.jpg,MST3,MST4,MST4
PXL_20220922_132042033.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4. The individual has a soft, warm undertone that suggests a light skin tone with golden or olive undertones.",MST4
PXL_20220922_132045066.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the skin tone of the person in this photo as MST4 - Soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_132046716.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the skin tone as MST4. The person in the photo has a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_132118269.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4. The individual has a soft, warm undertone that falls within this range.",MST4
PXL_20220922_132052576.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4. This classification aligns with the description given for a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_132121109.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST3, which is a light skin tone with warm undertones that can be associated with easily flushed cheeks.",MST3
PXL_20220922_132123452.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST3. The individual has a light to medium complexion with a warm undertone that is not overly pale but still leans towards a more neutral hue without appearing too olive or golden.",MST3
PXL_20220922_132845778.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify this person's skin tone as MST4.",MST4
PXL_20220922_134135978.jpg,MST3,MST3,MST3
PXL_20220922_132125197.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4. This is a soft, warm-toned light skin with golden, olive, or neutral undertones. The individual has a gentle, even complexion that does not appear to be overly pale nor excessively tanned.",MST4
PXL_20220922_134139865.jpg,MST3,MST4,MST4
PXL_20220922_132128162.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4. This classification aligns with the description of a soft, warm-toned light skin with golden, olive, or neutral undertones that are visible in this individual's complexion.",MST4
PXL_20220922_134137827.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4. This corresponds to a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_134203230.jpg,MST3,"Based on the image provided, I would classify the individual's skin tone as MST5. This is a warmer, lightly tanned skin tone that develops a golden glow in the sun.",MST5
PXL_20220922_134207466.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST5. The individual has a warm, lightly tanned complexion that develops a golden glow in sunlight.",MST5
PXL_20220922_134141731.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4. This is because the individual has a soft, warm-toned light skin with golden, olive, or neutral undertones that are characteristic of this particular shade in the Monk Skin Tone scale.",MST4
PXL_20220922_134205505.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4, which is a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_134210937.jpg,MST3,"Based on the image provided, I would classify this individual's skin tone as MST6, which is a rich, balanced medium shade with warm, neutral, or olive undertones.",MST6
PXL_20220922_134339364.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4, which is a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_134209190.jpg,MST3,"Based on the image provided, I would classify this individual's skin tone as MST3, which is a light skin tone with neutral to warm undertones. The person has a fair complexion with no visible signs of heavy pigmentation or deep tanning that would suggest an MST4 or higher.",MST3
PXL_20220922_134342333.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the individual's skin tone as MST6. This classification aligns with a rich, balanced medium shade with warm, neutral, or olive undertones.",MST6
PXL_20220922_134346135.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST5. This is a warmer, lightly tanned skin tone that develops a golden glow in the sun.",MST5
PXL_20220922_134538984.PORTRAIT.jpg,MST4,MST4,MST4
PXL_20220922_134344367.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4 - Soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_134348505.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST4. This classification aligns with the description of ""soft, warm-toned light skin with golden, olive, or neutral undertones.""",MST4
PXL_20220922_134350655.PORTRAIT.jpg,MST3,"Based on the image provided, I would classify the person's skin tone as MST3. The undertone appears to be warm but not overly so, suggesting a neutral to warm undertone that could be associated with easily flushed cheeks.",MST3
PXL_20220922_135618709.jpg,MST4,"Based on the image provided, I would classify her skin tone as MST5. This is a warmer, lightly tanned skin tone that develops a golden glow in the sun.",MST5
PXL_20220922_135616775.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST5, which is a warmer, lightly tanned skin tone that develops a golden glow in the sun.",MST5
PXL_20220922_135619670.jpg,MST4,"Based on the image provided, I would classify her skin tone as MST4. This is a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_135631351.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST3. This classification suggests a light to medium skin tone with warm undertones.",MST3
PXL_20220922_135621801.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST3. This classification is consistent with a light skin tone that has warm undertones, often associated with easily flushed cheeks.",MST3
PXL_20220922_135633307.jpg,MST4,"Based on the image provided, I would categorize her skin tone as MST3. Her undertones appear to be warm and neutral, which aligns with this classification in the Monk Skin Tone scale.",MST3
PXL_20220922_135636877.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST3, which is a light skin tone with neutral to warm undertones.",MST3
PXL_20220922_135639221.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST4 - Soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_135638177.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST4, which is a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_135640401.jpg,MST4,"Based on the image provided, I would classify her skin tone as MST3 - Light, but with neutral to warm undertones, often associated with easily flushed cheeks.",MST3
PXL_20220922_135641645.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST4 - Soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_135753356.jpg,MST4,MST3,MST3
PXL_20220922_135750066.jpg,MST4,"Based on the image provided, I would classify her skin tone as MST5 - A warmer, lightly tanned skin tone that develops a golden glow in the sun.",MST5
PXL_20220922_135747692.jpg,MST4,"Based on the image provided, I would categorize the person's skin tone as MST5. This is because the skin appears to be lightly tanned with a warm golden undertone, which aligns with the description of MST5.",MST5
PXL_20220922_135751665.jpg,MST4,"Based on the image provided, I would classify the individual's skin tone as MST3. This is because the skin appears to have a light base with warm undertones, which are characteristic of MST3 according to the Monk Skin Tone scale.",MST3
PXL_20220922_135756305.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST3.",MST3
PXL_20220922_135754722.jpg,MST4,"Based on the image provided, I would classify her as having a MST3 skin tone. This classification is due to the presence of light skin with warm undertones, which are characteristic of this particular shade in the Monk Skin Tone scale.",MST3
PXL_20220922_135802547.jpg,MST4,"Based on the image provided, I would classify her skin tone as MST4 - Soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_135808237.jpg,MST4,"Based on the image provided, I would classify her skin tone as MST5 - A warmer, lightly tanned skin tone that develops a golden glow in the sun.",MST5
PXL_20220922_135806296.jpg,MST4,"Based on the image provided, I would categorize this person's skin tone as MST5, which is a warm, lightly tanned skin tone that develops a golden glow in the sun.",MST5
PXL_20220922_135804480.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST4. This is due to the warm undertone visible in the person's complexion, which suggests a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_135854746.jpg,MST4,"Based on the image provided, I would classify her skin tone as MST4 - Soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_135939416.jpg,MST4,"Based on the image provided, I would classify the skin tone as MST5 - Rich, lightly tanned skin tone that develops a golden glow in the sun.",MST5
PXL_20220922_135810329.jpg,MST4,"Based on the image provided, I would classify this person's skin tone as MST3. The undertone appears to be neutral to warm, which aligns with the description of MST3 being light but with neutral to warm undertones, often associated with easily flushed cheeks.",MST3
PXL_20220922_135908976.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST4, which is a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_135941951.jpg,MST4,"Based on the image provided, I would classify this person's skin tone as MST5.",MST5
PXL_20220922_135940569.jpg,MST4,"Based on the image provided, I would classify this person's skin tone as MST4, which is a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_135943105.jpg,MST4,"Based on the image provided, I would categorize the person's skin tone as MST4. This corresponds to a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_135944184.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST3. This is because the individual has a light skin tone with warm undertones that are often associated with easily flushed cheeks.",MST3
PXL_20220922_135945608.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST4 - Soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_135947300.jpg,MST4,"Based on the image provided, I would classify her skin tone as MST3, which is a light, warm-toned skin with neutral to warm undertones.",MST3
PXL_20220922_135948831.jpg,MST4,"Based on the image provided, I would classify her skin tone as MST4. She has a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_135959828.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST3. The individual appears to have light skin with a warm undertone, which is characteristic of MST3 according to the Monk Skin Tone scale.",MST3
PXL_20220922_140005843.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST4, which is a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_140019523.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST5 - a warm, lightly tanned skin tone that develops a golden glow in the sun.",MST5
PXL_20220922_140028838.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST4.",MST4
PXL_20220922_140027001.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST4. The individual has a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_140043111.jpg,MST4,MST4,MST4
PXL_20220922_140007480.jpg,MST4,"Based on the image provided, the person's skin tone appears to be in the range of MST4 to MST5. The undertone seems to be warm to neutral, which is consistent with the description of MST4 or a lightly tanned skin tone that develops a golden glow in the sun. However, without more specific details about the individual's skin color and undertones, it's difficult to pinpoint an exact number within that range.",MST4
PXL_20220922_140036631.jpg,MST4,"Based on the image provided, I would categorize her skin tone as MST3, which is a light skin tone with neutral to warm undertones, often associated with easily flushed cheeks.",MST3
PXL_20220922_140041215.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST4 - Soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_140132005.jpg,MST4,MST3,MST3
PXL_20220922_140046379.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST4 - Soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_140048541.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST5. This is a warmer, lightly tanned skin tone that develops a golden glow in the sun.",MST5
PXL_20220922_140047100.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST4. This corresponds to a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_140142694.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST4. This corresponds to a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_140133700.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST4. This is characterized by a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
PXL_20220922_140201615.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST3 - Light, but with neutral to warm undertones, often associated with easily flushed cheeks.",MST3
PXL_20220922_140145712.jpg,MST4,"Based on the image provided, I would classify the person's skin tone as MST4, which is a soft, warm-toned light skin with golden, olive, or neutral undertones.",MST4
